I_in,Q_in,I_out,Q_out
0.128937863,0.353225393,0.16234383,0.401705091
0.181785652,0.36734817,0.221813608,0.414807996
0.236449694,0.340654373,0.280407567,0.395839045
0.285059817,0.286698056,0.327768319,0.340850366
0.320516017,0.222509108,0.361189632,0.273410334
0.335582288,0.162860446,0.379479869,0.215099062
0.322597461,0.115661052,0.35550658,0.172872731
0.274714646,0.079974769,0.30921061,0.143966686
0.18873748,0.047250951,0.207760105,0.108608746
0.06860507,0.005266367,0.072325271,0.054008229
-0.072134398,-0.056616068,-0.0858146,-0.039869622
-0.210549015,-0.14267674,-0.231389282,-0.155746496
-0.318165745,-0.248168343,-0.370379689,-0.28788503
-0.368005367,-0.359640573,-0.447519056,-0.394462417
-0.342961512,-0.458170422,-0.442590983,-0.497299006
-0.242754587,-0.52448022,-0.337410776,-0.584788904
-0.086716002,-0.544352293,-0.160818149,-0.639880316
0.089258421,-0.512698093,0.05888991,-0.633250573
0.241393944,-0.435102211,0.249584464,-0.567256585
0.330160454,-0.326465115,0.38374896,-0.443538167
0.332197097,-0.2072422,0.416925119,-0.28794387
0.248115328,-0.098445182,0.338727482,-0.132057611
0.103321932,-0.016844089,0.171790878,-0.019119011
-0.058858964,0.028367814,-0.017457715,0.023799781
-0.18995685,0.036714818,-0.178042676,0.026253983
-0.251151557,0.015344245,-0.26224221,-0.011162566
-0.225380436,-0.023721284,-0.240207099,-0.061945274
-0.122752946,-0.067028396,-0.128288843,-0.10805472
0.022639829,-0.102835553,0.035700137,-0.134804071
0.163634138,-0.123212835,0.197807048,-0.150248206
0.255163648,-0.124793058,0.305445394,-0.145887037
0.268773682,-0.108316944,0.322021269,-0.121384489
0.201732817,-0.077431917,0.246620731,-0.072648921
0.077760769,-0.037308359,0.102991479,-0.018840956
-0.060831547,0.00646897,-0.060590519,0.019685226
-0.166943767,0.048519332,-0.19677331,0.061137999
-0.203829695,0.08384793,-0.249630938,0.092566889
-0.15658905,0.107835532,-0.208355367,0.1137039
-0.036306823,0.116330384,-0.070650368,0.119691494
0.124334397,0.106044506,0.106242677,0.120759806
0.282261764,0.075271327,0.291262789,0.092594502
0.398085303,0.024743898,0.440722868,0.02584063
0.448232977,-0.041679588,0.506188873,-0.055981157
0.431157242,-0.116834105,0.493425189,-0.140002083
0.365785099,-0.190798158,0.431140438,-0.209805561
0.283116375,-0.252214654,0.348052824,-0.260403521
0.214214933,-0.290203829,0.280488293,-0.300946767
0.178977506,-0.296509049,0.244695981,-0.310716739
0.179635077,-0.267420106,0.252140494,-0.279133337
0.20113168,-0.20502885,0.281000953,-0.211463118
0.218006605,-0.117482799,0.296533276,-0.116239432
0.205085168,-0.018086864,0.26936357,-0.001900167
0.147976842,0.076676278,0.198012544,0.10395678
0.049527127,0.14992016,0.072003071,0.182209334
-0.070114509,0.187459371,-0.077498423,0.218954769
-0.179831633,0.180675534,-0.212410663,0.206180195
-0.248024282,0.128562238,-0.294648259,0.148700833
-0.253541735,0.038462583,-0.304196343,0.035835222
-0.19325599,-0.074782667,-0.232550093,-0.106142028
-0.083687765,-0.191265514,-0.092197553,-0.228185977
0.043815205,-0.289672592,0.054062735,-0.345365737
0.152646703,-0.351519087,0.17297873,-0.424610741
0.212010782,-0.36508628,0.239615786,-0.449123907
0.205863377,-0.328159671,0.247311772,-0.404050095
0.136964896,-0.248844278,0.189804643,-0.304632106
0.025034762,-0.144116482,0.075837663,-0.174465387
-0.10001235,-0.036287734,-0.07961106,-0.057395463
-0.207243271,0.051914337,-0.216579764,0.030328125
-0.273223601,0.102538566,-0.310951287,0.078565175
-0.287319891,0.106615866,-0.336683079,0.091249267
-0.252564796,0.066284782,-0.29944961,0.038769389
-0.182474123,-0.005783702,-0.226742381,-0.049845109
-0.095495489,-0.089609753,-0.116323033,-0.139027143
-0.009306927,-0.163021571,-0.009609545,-0.21355723
0.063147082,-0.207372178,0.08628824,-0.253534217
0.114975731,-0.212350961,0.155351321,-0.254644103
0.144294124,-0.178579188,0.192004941,-0.207359972
0.151978056,-0.117247055,0.199952773,-0.125929951
0.139664086,-0.04685002,0.183792821,-0.035807937
0.109032769,0.012103052,0.141780061,0.032756368
0.062562737,0.042941005,0.08050846,0.062418656
0.005058425,0.03757497,0.012566208,0.055033296
-0.055254017,-0.001253268,-0.062238632,-0.002435649
-0.107161553,-0.060920784,-0.126033184,-0.083606693
-0.13884263,-0.12285692,-0.153791058,-0.157685189
-0.141630598,-0.1683619,-0.153554431,-0.212452113
-0.113778882,-0.184618781,-0.118837859,-0.237762424
-0.062554128,-0.169090602,-0.058700135,-0.217730552
-0.003405883,-0.130908258,0.018984196,-0.161672306
0.044018838,-0.088696953,0.065306682,-0.111869353
0.062004399,-0.0653285,0.084397351,-0.075064702
0.04105222,-0.081023941,0.061369371,-0.089240704
-0.015954252,-0.14678484,-0.002867981,-0.16535545
-0.093421277,-0.260123041,-0.088190438,-0.305406887
-0.167012611,-0.404467917,-0.190596412,-0.467178689
-0.2108573,-0.552608942,-0.291936101,-0.617097859
-0.205724606,-0.673365122,-0.331006654,-0.723202916
-0.14544333,-0.739700521,-0.294225492,-0.792969117
-0.039356169,-0.736020962,-0.172044163,-0.814596813
0.090081893,-0.662550716,0.007547207,-0.779986848
0.213792074,-0.535472019,0.197602429,-0.672809098
0.304475885,-0.382701485,0.353337962,-0.516594117
0.344132746,-0.236434674,0.431241322,-0.332619897
0.328261785,-0.124542133,0.4305737,-0.186055959
0.265555161,-0.06325771,0.362305225,-0.079533324
0.173528297,-0.053244338,0.24248934,-0.04856338
0.071958869,-0.080147751,0.120739466,-0.073588882
-0.023310617,-0.119437579,0.006803064,-0.127607828
-0.103959612,-0.144077793,-0.089667103,-0.165594457
-0.169083968,-0.132744419,-0.171072576,-0.165464946
-0.221873898,-0.076169625,-0.236719047,-0.10853852
-0.264881612,0.02021811,-0.292486738,-0.00747886
-0.29625329,0.138049134,-0.343115857,0.127011123
-0.308868486,0.251519541,-0.363915148,0.268233539
-0.293055278,0.334890194,-0.345981438,0.369655718
-0.241931309,0.369666831,-0.299826883,0.422860873
-0.157114482,0.349330126,-0.214763981,0.402185365
-0.052109085,0.28032774,-0.122737253,0.309831585
0.048661556,0.179265328,-0.018999898,0.203540723
0.11562924,0.067436152,0.059689062,0.084236053
0.123194291,-0.035384201,0.091999599,-0.02665729
0.059179236,-0.115832823,0.033682031,-0.124772669
-0.068888544,-0.169074323,-0.094760625,-0.196360252
-0.233392854,-0.197723922,-0.270777368,-0.238260738
-0.392990159,-0.20833218,-0.464988119,-0.246220427
-0.50420881,-0.207042523,-0.593078967,-0.217578581
-0.534786692,-0.196276808,-0.626208586,-0.193272678
-0.474367731,-0.173844327,-0.562772322,-0.198204931
-0.338790871,-0.134868783,-0.392795232,-0.189180335
-0.166171972,-0.07574957,-0.189131359,-0.14626229
-0.005669033,0.001541975,-0.014889188,-0.045361477
0.09767769,0.086824283,0.095936018,0.070724572
0.117202615,0.162243393,0.10972085,0.170986388
0.053297024,0.206392061,0.038690662,0.234589985
-0.066420793,0.201036535,-0.100256664,0.229427761
-0.195633957,0.138326433,-0.241759285,0.155121896
-0.283893709,0.025883417,-0.340021711,0.023707895
-0.292583057,-0.112412508,-0.34904863,-0.128634825
-0.207189036,-0.240869713,-0.24174674,-0.286158541
-0.042026577,-0.320891456,-0.047490139,-0.382094618
0.163962108,-0.321971026,0.187339723,-0.384869249
0.358826241,-0.231472128,0.409345202,-0.290885124
0.492822204,-0.059990904,0.570218318,-0.119814055
0.532412788,0.159736312,0.633745733,0.122293505
0.468849932,0.380503509,0.597661379,0.36945199
0.31908857,0.552943001,0.456117849,0.578469755
0.119345266,0.638982783,0.248226746,0.714791004
-0.086094556,0.622462942,0.006588519,0.745377547
-0.256956976,0.513666018,-0.223473301,0.659762445
-0.366209041,0.346307562,-0.401834577,0.479582553
-0.404060268,0.167820387,-0.492917922,0.263828453
-0.376381941,0.025824373,-0.477792396,0.066962923
-0.29910395,-0.045160224,-0.393238137,-0.051058661
-0.191278869,-0.032804978,-0.26351779,-0.064232047
-0.069511387,0.050731566,-0.1093787,0.029890182
0.054555921,0.173755844,0.031030046,0.182696835
0.17354754,0.295432105,0.172085778,0.337244811
0.281709595,0.378181458,0.316013688,0.431036818
0.372293081,0.398170163,0.435928221,0.442961415
0.436717666,0.350767315,0.513769014,0.382362175
0.466239301,0.24963386,0.533379449,0.274905002
0.455490464,0.120252277,0.512088006,0.150368864
0.406187337,-0.009511591,0.451418469,0.026614196
0.328988256,-0.118397613,0.378925492,-0.089358869
0.242105606,-0.197257212,0.297227394,-0.183211341
0.166590104,-0.24946167,0.227059558,-0.248965826
0.119688157,-0.286526387,0.190275589,-0.302167619
0.108693615,-0.321002892,0.182697303,-0.350929584
0.127809906,-0.359620407,0.19977617,-0.395457388
0.159600113,-0.39945926,0.223135602,-0.454144156
0.180939184,-0.428698037,0.236726874,-0.490900757
0.171612176,-0.431660721,0.223858654,-0.498927969
0.122520984,-0.396173702,0.174732328,-0.458454949
0.040371217,-0.320266227,0.099353229,-0.358602213
-0.053186194,-0.215386078,-4.37772e-05,-0.253399478
-0.128041647,-0.104525294,-0.093705515,-0.139515248
-0.15573661,-0.015530203,-0.13744971,-0.044657425
-0.119739253,0.028271662,-0.107926756,0.001144286
-0.022187923,0.016843918,-0.003403796,-0.008930492
0.115482794,-0.041668446,0.152960201,-0.06261357
0.25851174,-0.122014685,0.322752911,-0.14566601
0.369496967,-0.188957586,0.444375923,-0.235172469
0.420170143,-0.208387345,0.495071788,-0.268266254
0.400154956,-0.158881975,0.473611989,-0.202497883
0.319607816,-0.039842188,0.394887906,-0.038174218
0.204790231,0.126672589,0.266804809,0.168376548
0.088158398,0.301269679,0.121937685,0.361901086
-0.003444828,0.438218568,0.02837857,0.519385901
-0.05819066,0.498725664,-0.024072146,0.595163827
-0.082799396,0.462306402,-0.065252963,0.554616992
-0.098879891,0.332667873,-0.136315037,0.401631715
-0.133393257,0.136302568,-0.196928592,0.165015199
-0.206765673,-0.08562948,-0.271566622,-0.098474502
-0.323117622,-0.289391409,-0.410957672,-0.319119393
-0.466388756,-0.440776704,-0.608182997,-0.435108146
-0.604043823,-0.523403387,-0.774910343,-0.431919148
-0.6972891,-0.540773474,-0.862106839,-0.379680703
-0.714307774,-0.51186006,-0.865397507,-0.346447897
-0.641825874,-0.462179114,-0.775128919,-0.375491216
-0.490802581,-0.413749514,-0.606541643,-0.42218021
-0.294049587,-0.377556521,-0.376874976,-0.474038456
-0.096416264,-0.351064675,-0.125315915,-0.479515877
0.059181512,-0.321382132,0.067614275,-0.449220505
0.145112751,-0.272570693,0.175792341,-0.383228949
0.157176904,-0.194085188,0.205650729,-0.281285984
0.114775483,-0.086951993,0.163053766,-0.136689237
0.053140375,0.0348141,0.084316476,0.015427408
0.01042808,0.148233041,0.022415557,0.146964121
0.014254856,0.229414025,0.022656648,0.252023891
0.072374756,0.262647091,0.087262476,0.307276577
0.170657954,0.247042044,0.195022389,0.299955554
0.278879875,0.198017971,0.316615296,0.255946008
0.362045369,0.142761911,0.418550773,0.187519801
0.393050845,0.110973511,0.453538474,0.158094075
0.362112036,0.124006124,0.42040155,0.180200011
0.279668169,0.186247667,0.316255087,0.262839936
0.171922518,0.281966875,0.185483166,0.38074779
0.070882797,0.379066698,0.079239883,0.491649108
0.002729286,0.438835267,0.011927221,0.560042128
-0.021145783,0.428674324,-0.022405329,0.544005879
-0.007184715,0.333652326,-0.036229717,0.436221301
0.024160703,0.162982952,-0.029833402,0.227677004
0.047479083,-0.050894391,0.005487932,-0.024250351
0.043080636,-0.260574743,0.019136314,-0.269681012
0.005149659,-0.416839741,-0.015646054,-0.463171688
-0.055776297,-0.48265102,-0.102200033,-0.556631537
-0.116940053,-0.443653943,-0.158148935,-0.514171293
-0.152493914,-0.311988282,-0.157135299,-0.373503338
-0.144067734,-0.122351383,-0.128150561,-0.169856984
-0.0886351,0.078292514,-0.075828342,0.051849355
-0.000535698,0.244024565,0.007956916,0.249891815
0.09327388,0.342165109,0.10825443,0.378548012
0.163068588,0.360759294,0.193762105,0.401660634
0.187626559,0.309441652,0.210629483,0.351321683
0.162608822,0.213969601,0.168737727,0.25795292
0.102722054,0.106692112,0.09464407,0.140432727
0.036614714,0.016325701,0.027551721,0.035347084
-0.00381301,-0.039674043,-0.008056118,-0.023623384
0.004165224,-0.058029031,0.011160637,-0.054397187
0.0645784,-0.04751717,0.08851712,-0.038906483
0.159853091,-0.023236411,0.1944275,0.004316947
0.255915172,0.000220987,0.308206516,0.029653911
0.313777023,0.014052785,0.380295781,0.045841443
0.303651758,0.01721834,0.363335653,0.045836585
0.216571764,0.014775858,0.265036633,0.053064235
0.069214146,0.013729321,0.08048147,0.048845086
-0.100073831,0.018455545,-0.111765732,0.039063114
-0.242992287,0.027837169,-0.28090642,0.029565041
-0.316934927,0.035419477,-0.378333395,0.036550314
-0.29928225,0.032574446,-0.35717911,0.026593663
-0.195417772,0.013328102,-0.236914637,-0.017922153
-0.037619494,-0.021285685,-0.050901222,-0.045919262
0.124938261,-0.06141836,0.141357754,-0.076839664
0.24181469,-0.090305009,0.281879821,-0.101535581
0.277389095,-0.089590849,0.334638107,-0.103824315
0.222076065,-0.046391074,0.274073595,-0.039370097
0.094994711,0.040465862,0.124554472,0.066067489
-0.062703403,0.157502796,-0.068517443,0.181235274
-0.201533422,0.278462035,-0.225126066,0.321948584
-0.279807515,0.370860635,-0.304370826,0.448086594
-0.276900008,0.405441904,-0.300279598,0.49293299
-0.199428122,0.365590908,-0.240835544,0.427366563
-0.078569315,0.253597562,-0.131208969,0.286298618
0.04032431,0.091523769,-0.004571283,0.095220169
0.112216849,-0.083903653,0.099789453,-0.092271592
0.106241658,-0.231037575,0.11595413,-0.261073441
0.014635858,-0.314828273,0.016917061,-0.364225342
-0.145699077,-0.316623398,-0.159845134,-0.367523714
-0.33896955,-0.239250145,-0.376510659,-0.277474988
-0.521262257,-0.105832812,-0.586606872,-0.100931115
-0.652643523,0.047257894,-0.71961064,0.115275833
-0.706888045,0.181124486,-0.746898785,0.300742171
-0.67631574,0.26544535,-0.699993855,0.39003698
-0.571071458,0.286637934,-0.612946621,0.362669286
-0.414009577,0.250758825,-0.487372141,0.26613415
-0.233516416,0.180503494,-0.315785263,0.151588381
-0.056792336,0.107484731,-0.120939977,0.059149466
0.094608717,0.062337166,0.056826717,0.038107013
0.206419454,0.065707285,0.199678975,0.062335831
0.271110277,0.122729609,0.285587322,0.147897781
0.28646087,0.22236301,0.317606442,0.268783551
0.254512352,0.341402009,0.297918082,0.40734509
0.181496395,0.451599478,0.246866043,0.53302715
0.078433706,0.527557039,0.146685892,0.624493354
-0.038588544,0.553050269,0.011601877,0.664133352
-0.149566269,0.524179009,-0.122566431,0.646847118
-0.233726669,0.448867032,-0.247664981,0.564970764
-0.274281548,0.343374432,-0.326912203,0.444330863
-0.263424808,0.227265929,-0.348266956,0.296712422
-0.205702066,0.118493986,-0.298987865,0.148460136
-0.118116557,0.029915521,-0.193413518,0.037538645
-0.026309985,-0.032139088,-0.070202656,-0.023410795
0.042452941,-0.067391633,0.021345092,-0.055227631
0.067483208,-0.079937258,0.062295112,-0.069867635
0.041377796,-0.076242986,0.041546995,-0.064270499
-0.027152286,-0.063514365,-0.029484265,-0.055201667
-0.115549164,-0.048703346,-0.127522023,-0.052439409
-0.194280553,-0.038004106,-0.216011523,-0.052784931
-0.23620265,-0.036444183,-0.266415154,-0.0624349
-0.22535054,-0.047221088,-0.256523862,-0.080959066
-0.162194255,-0.070719496,-0.184545437,-0.116085038
-0.063547736,-0.103518707,-0.063252044,-0.150710421
0.042870212,-0.137967551,0.063732568,-0.181438455
0.127385346,-0.162908381,0.170536566,-0.200920832
0.167782169,-0.165827141,0.223632068,-0.191658044
0.155997543,-0.136180883,0.222192381,-0.148306176
0.09989119,-0.069100832,0.152247658,-0.064834146
0.019643843,0.031685253,0.055952111,0.052712177
-0.059774661,0.152851513,-0.051329362,0.180067542
-0.117277145,0.273099755,-0.129008447,0.321848205
-0.142357928,0.367372736,-0.154815987,0.436979981
-0.137513926,0.412782618,-0.152335614,0.493767179
-0.115712714,0.394738668,-0.140634807,0.472283449
-0.094075646,0.311533149,-0.145107465,0.370925587
-0.08632012,0.175941296,-0.147992662,0.202956159
-0.096911228,0.013148967,-0.149981667,0.009559959
-0.119170029,-0.144671047,-0.161196591,-0.166386235
-0.138046692,-0.265851276,-0.170724155,-0.30747403
-0.136473867,-0.326879089,-0.165412915,-0.379000619
-0.102840808,-0.318187622,-0.119499789,-0.375762417
-0.036684299,-0.246527812,-0.023703936,-0.29952492
0.049659323,-0.133250335,0.081703748,-0.164732129
0.1342012,-0.008900197,0.163107743,-0.013855647
0.192222913,0.09450968,0.224360305,0.110098187
0.204544467,0.151582793,0.239029035,0.177540061
0.164193762,0.149937135,0.183100827,0.179254301
0.079100638,0.093314344,0.087354312,0.121852073
-0.030132759,0.000633086,-0.037234526,0.00383245
-0.136576415,-0.098770833,-0.151350379,-0.109996025
-0.215185429,-0.172544354,-0.233736524,-0.20727122
-0.250038475,-0.193551546,-0.273670112,-0.238605139
-0.238203112,-0.146942654,-0.261050092,-0.191950857
-0.189126441,-0.034335381,-0.199280075,-0.067026888
-0.120097518,0.125936574,-0.12703901,0.118539112
-0.049705601,0.302631459,-0.066448745,0.323235336
0.008179498,0.458628566,0.008663601,0.51605992
0.047752242,0.559560756,0.089456009,0.628187805
0.070963209,0.582008077,0.128305701,0.65842263
0.084078276,0.519253816,0.114383627,0.599917337
0.092856387,0.383128919,0.078565157,0.468567292
0.09858364,0.201379374,0.048595154,0.267418303
0.096764891,0.011087683,0.055632308,0.050587517
0.079100794,-0.150296841,0.061383663,-0.137759731
0.037944736,-0.254081839,0.038102733,-0.261682004
-0.028679692,-0.287237957,-0.018805475,-0.316141162
-0.113758988,-0.255208751,-0.109826389,-0.297336037
-0.201338827,-0.179782093,-0.203358427,-0.223192995
-0.270314531,-0.092512402,-0.288172774,-0.132324212
-0.300827333,-0.025453416,-0.328306817,-0.061451276
-0.281007973,-0.001797633,-0.311715664,-0.040917026
-0.211528954,-0.029143496,-0.243980116,-0.070550695
-0.106127636,-0.097437641,-0.126071896,-0.145046364
0.012296897,-0.182316255,0.012440694,-0.22857058
0.118764457,-0.252958113,0.142746987,-0.300816231
0.194000166,-0.282140575,0.228882517,-0.338613277
0.230135422,-0.255412456,0.277484745,-0.304548768
0.232260784,-0.176446377,0.299498128,-0.206082107
0.215291141,-0.066714593,0.286059547,-0.067360529
0.197357251,0.040644192,0.262822827,0.064157314
0.192258074,0.111048751,0.255545897,0.146104821
0.203882629,0.119679936,0.259077124,0.166334071
0.224776712,0.060094687,0.273779375,0.103006685
0.239447156,-0.052656361,0.292397129,-0.026081413
0.23115373,-0.185680753,0.286525113,-0.175853173
0.189538979,-0.297820246,0.238232134,-0.313132047
0.116039451,-0.352364855,0.158241961,-0.392858237
0.024792248,-0.328991374,0.05914195,-0.36797578
-0.061563089,-0.23109783,-0.031725912,-0.257120377
-0.119805314,-0.086023271,-0.101966488,-0.100562089
-0.134867053,0.062186786,-0.133500505,0.057160915
